,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,7,0,0,0,0,9,0,3,0,0,1,2,8,0,0,2
1,0,1,10,0,0,0,0,12,0,9,0,0,1,3,3,0,0,0
2,0,2,11,0,2,0,0,3,3,16,0,0,1,19,1,0,0,1
3,0,3,10,0,2,1,0,2,8,19,0,0,0,14,1,0,0,0
4,0,4,7,0,4,4,0,1,10,12,2,0,1,4,1,0,0,0
5,0,5,7,0,6,5,1,3,9,8,6,0,0,2,7,0,0,0
6,0,6,9,0,4,6,6,7,7,1,4,0,0,0,11,0,0,0
7,0,7,7,0,3,8,9,13,3,0,8,0,0,1,11,0,0,0
8,0,8,8,0,18,9,22,9,0,0,2,0,0,1,7,0,0,0
9,0,9,7,0,22,0,20,9,0,1,2,0,0,0,8,0,0,3
10,1,0,8,0,0,0,0,5,0,1,0,0,0,11,5,0,0,3
11,1,1,11,0,0,0,0,8,0,5,0,0,10,34,4,0,0,6
12,1,2,12,0,0,2,0,9,1,9,0,0,7,35,1,0,0,3
13,1,3,11,0,4,8,0,1,8,6,2,0,5,37,0,1,0,0
14,1,4,8,0,22,9,0,2,13,9,10,0,1,16,2,0,0,0
15,1,5,9,0,7,12,1,8,16,9,11,0,0,7,3,0,0,0
16,1,6,12,0,6,7,9,20,11,7,17,0,0,13,17,0,1,0
17,1,7,10,0,4,6,16,25,1,5,10,0,0,3,13,0,1,2
18,1,8,10,0,8,12,31,11,0,0,6,0,1,0,15,0,1,2
19,1,9,10,0,5,5,25,2,0,0,2,0,1,0,16,0,0,6
20,2,0,7,0,0,0,0,5,0,1,0,0,12,10,6,3,0,16
21,2,1,10,0,0,1,0,5,1,1,0,0,22,34,2,3,0,9
22,2,2,11,0,2,4,0,2,6,3,0,0,19,44,1,2,0,1
23,2,3,10,0,6,13,0,0,8,5,3,0,8,30,0,2,0,0
24,2,4,15,0,6,32,1,2,21,10,8,0,3,19,1,1,0,0
25,2,5,7,0,11,19,0,7,15,14,10,0,0,22,5,0,1,0
26,2,6,9,0,2,10,3,29,2,9,30,0,0,32,9,0,2,1
27,2,7,10,0,1,7,17,14,1,7,22,0,1,8,12,1,3,2
28,2,8,12,0,1,8,12,9,0,0,11,0,0,5,6,1,4,5
29,2,9,10,0,3,2,16,2,0,1,5,0,1,0,12,1,1,18
30,3,0,6,0,0,0,0,2,3,0,0,0,10,2,6,5,0,14
31,3,1,7,0,0,0,0,1,8,0,0,0,24,16,5,6,0,5
32,3,2,8,0,0,1,0,0,8,1,0,1,23,14,1,14,0,1
33,3,3,7,0,2,11,0,0,18,1,0,0,12,7,0,5,0,0
34,3,4,15,0,4,24,0,0,17,8,4,0,1,12,0,4,0,0
35,3,5,4,0,3,35,2,3,18,16,7,0,2,16,0,0,0,0
36,3,6,7,1,2,7,2,12,7,18,8,0,0,20,1,0,9,2
37,3,7,10,0,2,2,6,21,1,11,16,1,2,8,2,4,4,2
38,3,8,10,3,3,0,5,3,1,2,6,0,2,3,4,9,10,8
39,3,9,10,1,2,3,7,1,0,0,4,1,1,0,1,3,10,25
40,4,0,3,0,0,0,2,0,1,0,0,0,5,0,1,7,0,7
41,4,1,3,0,0,0,1,0,8,0,0,0,11,3,1,16,0,4
42,4,2,5,0,0,0,0,0,28,0,1,3,9,2,0,24,0,0
43,4,3,10,0,3,4,1,0,29,1,0,2,0,3,0,21,0,0
44,4,4,12,0,0,11,2,0,24,5,0,1,2,5,0,9,0,0
45,4,5,10,0,2,14,0,0,12,9,1,0,6,4,0,4,3,0
46,4,6,5,4,4,3,2,3,9,6,3,0,5,8,1,2,4,0
47,4,7,7,7,6,2,2,0,3,2,6,3,3,5,0,10,24,5
48,4,8,8,11,4,0,2,0,0,1,5,7,3,0,0,19,20,14
49,4,9,7,8,4,0,1,0,0,0,3,8,1,0,0,17,21,10
50,5,0,3,0,0,0,0,0,1,0,2,0,1,0,0,13,0,2
51,5,1,5,0,0,0,4,0,11,0,2,8,0,1,1,14,0,1
52,5,2,5,0,0,0,7,1,21,0,0,7,1,1,0,33,0,0
53,5,3,6,0,0,1,4,0,23,0,1,6,1,0,0,12,0,0
54,5,4,10,1,3,0,3,0,20,0,1,5,3,3,1,4,2,0
55,5,5,7,2,0,3,0,0,8,1,0,1,5,3,0,1,1,0
56,5,6,8,4,2,4,0,0,3,0,1,1,6,2,1,1,12,2
57,5,7,7,13,6,1,0,0,1,0,4,4,7,1,0,5,19,11
58,5,8,5,39,13,0,4,0,0,0,4,11,2,0,1,14,16,12
59,5,9,3,33,4,0,3,0,0,0,0,24,4,0,0,23,12,10
60,6,0,3,0,0,0,1,0,1,0,1,2,0,0,0,0,0,5
61,6,1,5,0,0,0,6,0,7,0,7,11,0,1,0,10,0,11
62,6,2,7,0,0,0,8,0,11,0,7,9,0,3,0,7,0,6
63,6,3,8,0,1,0,5,0,18,0,5,7,0,1,0,4,0,6
64,6,4,9,0,3,1,5,0,9,0,0,5,2,2,4,2,0,1
65,6,5,10,4,6,0,2,0,7,0,0,3,3,0,2,1,1,0
66,6,6,10,6,9,0,2,0,0,0,0,1,11,0,6,1,4,1
67,6,7,10,17,11,0,4,0,0,0,0,6,6,0,1,2,10,9
68,6,8,15,33,5,0,4,0,0,0,0,14,1,0,1,13,21,12
69,6,9,15,30,6,0,13,0,1,0,1,23,2,0,0,10,14,13
70,7,0,3,0,0,0,2,0,1,0,5,2,0,1,0,2,0,9
71,7,1,6,0,0,0,2,0,5,2,9,2,0,2,0,1,0,10
72,7,2,8,1,0,0,12,0,12,2,12,12,0,5,0,1,0,16
