,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,3,0,0,0,2,0,0,3,0,0,1,0,0,0,2,0
1,0,1,3,0,0,0,4,0,0,9,13,0,10,1,0,0,0,0
2,0,2,5,2,0,0,13,0,0,15,16,0,5,1,0,0,0,0
3,0,3,6,2,0,0,25,1,2,16,28,1,4,5,1,0,1,0
4,0,4,7,0,0,0,24,6,7,9,10,2,1,13,11,0,0,0
5,0,5,6,0,0,0,39,15,9,4,1,9,0,7,11,0,1,0
6,0,6,5,0,0,1,23,7,33,1,0,13,0,4,13,0,0,0
7,0,7,3,0,1,0,15,10,12,1,0,4,0,3,10,0,0,0
8,0,8,3,0,0,0,8,12,1,0,0,4,0,0,2,0,1,3
9,0,9,3,0,0,0,6,10,0,1,0,0,1,0,0,0,0,2
10,1,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,11,0
11,1,1,5,1,1,0,0,0,0,1,5,0,6,0,0,0,1,0
12,1,2,6,11,0,0,3,0,0,6,10,0,6,4,0,0,3,0
13,1,3,8,9,0,0,17,0,3,14,11,0,1,5,1,0,2,0
14,1,4,9,5,1,0,28,5,7,4,5,6,0,16,10,0,2,0
15,1,5,8,2,1,1,20,7,26,2,0,9,0,13,18,0,0,0
16,1,6,6,0,1,1,31,7,21,2,0,18,0,9,18,0,0,0
17,1,7,4,0,5,0,22,8,10,5,0,19,0,3,10,0,2,2
18,1,8,3,0,3,1,5,5,0,4,0,8,0,1,7,0,3,7
19,1,9,3,0,1,1,4,4,0,2,0,0,2,0,0,0,8,6
20,2,0,8,4,6,0,0,0,0,0,0,0,1,0,0,0,28,0
21,2,1,7,6,1,0,0,1,0,2,1,0,3,1,1,0,15,0
22,2,2,7,15,0,0,4,1,0,2,1,0,0,2,4,0,7,0
23,2,3,9,28,0,1,2,1,1,3,2,2,1,9,2,0,1,0
24,2,4,10,8,0,2,15,0,4,3,2,6,1,16,5,0,6,0
25,2,5,9,1,4,5,17,3,7,11,2,8,0,19,11,0,1,0
26,2,6,7,0,7,6,17,3,17,4,0,23,0,11,11,0,0,0
27,2,7,5,0,9,4,6,2,5,6,0,19,0,9,4,0,3,4
28,2,8,3,0,10,6,1,2,1,9,0,8,1,0,2,0,10,21
29,2,9,3,1,13,2,1,4,1,13,0,1,1,0,0,0,27,17
30,3,0,10,4,12,2,0,0,0,1,0,0,0,0,2,0,31,0
31,3,1,8,9,4,1,0,1,0,0,0,0,0,1,11,0,30,0
32,3,2,7,24,1,0,1,1,0,0,0,0,1,1,6,0,7,0
33,3,3,8,24,0,0,2,1,0,4,1,0,0,6,6,0,17,0
34,3,4,9,5,4,2,2,1,0,6,2,1,0,7,2,0,9,1
35,3,5,8,1,10,9,15,0,1,16,0,14,0,12,2,0,2,0
36,3,6,7,0,16,14,6,1,11,23,0,22,1,9,5,0,2,1
37,3,7,5,0,13,16,4,0,6,25,0,19,1,8,0,0,0,6
38,3,8,5,0,13,3,0,0,2,33,0,4,8,1,0,0,7,15
39,3,9,3,0,16,1,1,1,1,21,0,2,3,0,1,0,31,16
40,4,0,8,2,18,3,0,0,0,0,0,0,0,3,6,0,19,0
41,4,1,7,1,9,8,0,3,0,0,1,0,0,2,13,0,20,0
42,4,2,7,10,0,3,0,5,0,0,2,0,0,4,13,0,6,1
43,4,3,10,16,0,0,0,8,0,0,5,0,0,2,3,0,8,1
44,4,4,10,5,0,5,0,3,2,7,16,0,0,5,1,0,5,0
45,4,5,9,1,5,9,1,0,9,20,2,2,1,13,0,0,1,2
46,4,6,7,1,18,8,2,0,20,9,1,13,1,25,1,0,3,3
47,4,7,5,0,18,16,1,0,17,20,0,9,7,20,0,0,2,7
48,4,8,3,0,14,4,1,0,7,25,0,3,16,11,0,0,4,7
49,4,9,3,1,23,2,0,0,2,26,0,1,13,5,2,0,15,7
50,5,0,5,1,8,6,0,2,0,0,0,0,0,6,7,2,6,0
51,5,1,5,1,4,14,0,10,0,0,6,0,0,5,17,12,4,0
52,5,2,7,6,0,3,0,9,0,0,4,0,0,1,19,4,5,1
53,5,3,8,5,0,2,0,13,0,1,14,0,0,0,3,0,1,3
54,5,4,9,2,4,1,0,9,2,3,20,0,0,4,2,0,6,6
55,5,5,8,3,4,4,0,4,10,7,11,0,2,9,2,0,2,13
56,5,6,7,0,17,12,0,0,18,7,2,3,2,15,2,0,2,5
57,5,7,5,0,11,8,0,0,12,17,0,2,16,17,2,0,0,5
