,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,3,0,0,0,0,0,0,23,0,0,1,0,2,0,0,0
1,0,1,3,7,1,0,0,0,0,20,0,0,2,0,1,0,0,0
2,0,2,3,21,1,0,0,0,0,11,1,0,5,0,7,0,0,0
3,0,3,8,13,1,0,0,0,0,2,2,0,20,0,5,0,0,0
4,0,4,10,12,17,0,1,0,0,0,6,0,12,2,4,1,0,1
5,0,5,8,0,12,0,0,0,0,0,11,4,11,21,1,7,0,0
6,0,6,10,1,15,1,0,4,7,0,11,10,4,16,1,13,0,2
7,0,7,12,4,8,1,0,6,13,0,9,18,0,7,0,20,0,0
8,0,8,11,3,4,2,0,15,15,4,22,14,0,2,0,8,0,0
9,0,9,10,6,1,3,0,27,6,22,17,8,0,0,1,1,0,0
10,1,0,3,1,0,0,0,0,0,28,0,0,1,0,1,0,0,0
11,1,1,3,4,0,0,0,0,0,29,0,0,3,0,4,0,0,0
12,1,2,6,21,2,0,0,0,0,23,0,0,4,0,18,0,0,0
13,1,3,10,19,10,1,2,0,0,6,5,0,13,1,10,0,0,0
14,1,4,12,4,25,0,9,2,1,4,11,3,6,4,10,1,0,3
15,1,5,10,1,24,2,7,0,3,0,26,3,7,20,0,5,0,5
16,1,6,9,2,21,1,2,5,11,0,24,7,3,24,1,5,0,1
17,1,7,11,6,14,7,1,18,22,1,18,8,0,7,0,9,0,0
18,1,8,12,30,6,11,1,14,20,0,23,7,0,3,0,2,0,0
19,1,9,11,19,0,7,0,14,6,17,15,3,0,0,1,0,0,0
20,2,0,3,0,0,1,2,0,0,16,0,0,3,0,1,0,0,0
21,2,1,3,4,0,1,2,0,0,22,0,1,4,0,3,0,0,0
22,2,2,3,7,2,5,2,0,0,19,0,0,2,0,14,0,0,1
23,2,3,8,9,14,8,3,0,0,20,2,2,3,0,17,0,0,3
24,2,4,10,3,32,1,11,6,2,12,8,7,2,0,14,0,0,5
25,2,5,8,0,30,2,11,17,11,1,35,17,2,4,0,2,0,8
26,2,6,8,1,37,7,2,13,12,0,26,10,1,8,0,0,0,6
27,2,7,10,11,24,8,3,8,18,0,14,8,0,3,0,5,0,1
28,2,8,11,13,19,12,1,12,9,1,8,5,0,0,0,2,0,0
29,2,9,10,25,6,22,3,7,8,8,9,5,0,0,0,0,0,0
30,3,0,3,0,0,1,10,0,0,4,0,0,3,0,5,0,0,0
31,3,1,3,0,0,5,2,0,0,13,0,0,7,0,5,0,0,0
32,3,2,3,3,0,5,3,0,0,33,0,0,14,0,6,0,1,3
33,3,3,3,2,3,14,5,1,1,34,3,7,6,0,12,0,1,7
34,3,4,6,0,22,2,12,7,10,16,15,10,3,0,0,2,6,16
35,3,5,4,0,20,6,12,43,22,1,28,22,1,2,0,2,8,16
36,3,6,6,1,27,12,6,29,24,0,29,20,0,2,0,6,2,4
