,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,5,1,1,4,0,0,24,10,0,9,1,0,0,2,0,0
1,0,1,5,3,8,13,2,0,28,19,0,2,0,0,0,8,0,0
2,0,2,5,6,24,9,7,0,18,11,0,2,0,0,0,13,0,0
3,0,3,7,23,25,7,14,0,5,7,0,0,0,0,0,18,0,2
4,0,4,8,29,13,2,18,0,1,0,0,1,0,0,0,8,0,1
5,0,5,7,9,0,0,11,0,0,0,0,3,0,0,1,2,0,1
6,0,6,5,12,0,0,1,0,0,0,0,4,0,0,0,0,3,2
7,0,7,5,23,2,0,0,0,0,0,0,7,0,0,2,0,4,0
8,0,8,3,18,0,0,0,1,7,0,0,5,1,0,9,0,4,0
9,0,9,3,4,0,2,0,0,10,5,0,14,1,0,14,0,2,0
10,1,0,5,0,1,5,0,0,13,17,0,20,8,2,0,2,0,0
11,1,1,5,0,8,14,1,0,11,33,0,9,1,0,0,4,0,1
12,1,2,7,5,26,11,6,0,8,22,0,4,0,0,0,3,0,4
13,1,3,10,8,30,9,24,0,2,13,0,1,0,1,0,4,0,3
14,1,4,10,12,15,1,11,0,1,3,0,3,0,0,0,6,0,4
15,1,5,10,8,0,1,6,0,0,0,0,8,0,0,0,0,2,2
16,1,6,8,4,0,0,1,0,0,0,0,15,0,0,1,0,6,0
17,1,7,7,10,2,0,0,0,0,0,0,14,1,0,3,0,7,0
18,1,8,5,13,8,1,0,12,4,1,0,11,2,1,11,1,8,0
19,1,9,3,5,1,1,0,7,3,8,0,20,7,2,7,0,6,0
20,2,0,5,0,1,4,0,0,1,15,0,12,22,6,0,1,0,0
21,2,1,5,0,0,10,2,0,3,34,0,7,13,7,0,5,0,3
22,2,2,8,1,3,5,7,0,2,44,0,4,1,5,0,10,0,5
23,2,3,10,3,6,5,3,0,1,38,0,3,0,0,0,7,0,6
24,2,4,12,3,5,1,7,0,0,9,0,11,0,0,0,12,0,4
25,2,5,10,2,1,0,4,0,0,1,0,12,0,0,0,3,2,8
26,2,6,11,0,4,0,0,2,0,0,0,23,0,0,2,0,3,3
