,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,3,0,0,0,14,1,5,0,1,1,8,9,1,6,30,0
1,0,1,3,0,0,1,12,2,10,0,1,0,15,7,0,4,23,0
2,0,2,3,0,0,3,6,0,23,0,0,0,5,2,0,10,18,3
3,0,3,3,0,0,11,5,0,11,0,0,0,0,0,0,5,5,6
4,0,4,3,0,0,23,0,0,5,0,0,0,0,0,0,3,0,2
5,0,5,3,0,0,25,0,1,1,0,0,0,0,0,0,1,0,9
6,0,6,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,3
7,0,7,3,0,0,1,0,7,0,0,0,0,0,3,0,0,0,1
8,0,8,3,0,0,0,1,7,0,0,0,0,1,5,0,1,3,0
9,0,9,3,0,0,0,8,7,3,0,3,2,2,10,0,2,10,0
10,1,0,3,0,0,0,17,3,13,0,7,2,5,2,1,3,24,0
11,1,1,3,0,0,0,8,4,14,0,7,1,12,0,0,5,18,0
12,1,2,3,0,0,1,8,8,17,0,1,1,4,0,0,2,16,0
13,1,3,3,0,3,10,1,2,12,0,0,0,2,0,0,5,3,0
14,1,4,3,0,2,15,0,0,1,0,0,0,0,0,1,2,3,2
15,1,5,3,0,3,12,0,1,0,0,0,0,0,0,0,0,5,9
16,1,6,3,0,3,9,0,11,0,0,0,1,0,0,0,0,2,3
17,1,7,3,1,0,2,0,22,0,0,1,2,0,1,0,0,1,0
18,1,8,3,1,0,0,3,20,0,0,0,7,0,4,0,0,6,0
19,1,9,3,0,0,0,4,12,7,0,7,5,7,4,0,1,17,0
20,2,0,6,0,0,0,6,6,9,0,22,6,4,0,4,0,17,0
21,2,1,5,0,0,0,9,8,7,0,6,9,3,3,10,0,19,0
22,2,2,3,0,0,2,3,14,16,0,3,3,2,0,8,2,10,0
23,2,3,3,0,2,6,1,7,6,0,0,1,0,0,1,1,2,1
24,2,4,3,0,6,8,0,0,0,0,0,1,1,0,1,1,4,1
25,2,5,3,1,5,10,0,4,0,0,1,0,0,0,0,0,9,1
26,2,6,5,2,3,6,0,19,0,0,1,1,0,0,0,0,14,0
27,2,7,3,5,0,1,0,32,2,0,7,5,0,0,0,0,2,0
28,2,8,3,9,0,0,2,35,0,0,5,4,0,0,0,0,4,0
29,2,9,3,2,0,0,2,14,7,1,16,8,2,0,0,0,7,0
30,3,0,10,0,0,0,5,5,4,0,14,15,2,0,7,0,12,0
31,3,1,8,0,0,0,15,12,5,0,8,14,1,0,25,1,9,0
32,3,2,5,0,3,1,6,4,2,0,0,3,1,0,6,0,7,0
33,3,3,5,1,6,5,2,3,1,0,0,2,1,0,9,0,2,0
34,3,4,6,0,16,4,0,2,1,0,2,1,0,0,6,0,4,0
35,3,5,5,3,10,6,0,3,2,0,4,0,1,0,2,0,23,0
36,3,6,5,5,8,6,0,12,5,0,5,1,1,0,2,0,15,0
37,3,7,9,28,3,3,0,25,15,1,7,8,0,0,0,0,6,0
38,3,8,3,19,0,0,0,18,4,1,14,14,0,0,0,1,2,0
39,3,9,3,2,0,0,2,14,3,0,21,16,0,1,4,3,3,0
40,4,0,12,0,1,0,6,1,1,0,6,17,1,1,13,0,2,0
41,4,1,10,0,0,1,13,5,1,0,3,14,4,0,24,0,3,0
42,4,2,6,0,0,0,12,10,1,0,0,4,1,0,24,0,0,0
43,4,3,8,1,11,7,11,0,0,0,0,5,0,1,11,0,0,0
44,4,4,10,1,14,5,4,0,6,0,1,0,2,1,3,0,0,1
45,4,5,8,3,18,9,0,2,9,1,8,0,2,0,6,0,1,2
46,4,6,9,10,5,4,0,2,11,0,12,1,2,0,1,0,4,0
47,4,7,12,19,2,2,0,12,20,5,19,1,0,0,1,4,2,0
48,4,8,9,16,0,1,0,6,3,5,12,5,0,0,0,7,1,0
49,4,9,3,6,0,0,1,1,2,9,5,11,1,0,1,3,1,0
50,5,0,15,0,8,0,8,0,0,0,1,9,7,2,9,0,0,0
51,5,1,15,0,4,2,15,0,0,0,1,10,6,5,8,0,1,0
52,5,2,15,2,1,4,24,0,0,0,0,2,7,5,7,0,1,0
53,5,3,10,4,3,10,10,0,0,0,0,1,3,3,13,0,0,2
54,5,4,12,11,5,7,1,0,1,0,1,4,8,2,4,0,1,7
55,5,5,10,3,7,17,0,0,4,0,3,3,13,3,10,0,1,8
56,5,6,6,9,2,2,0,0,17,8,12,2,7,0,9,0,3,5
57,5,7,9,3,1,1,0,2,15,4,14,1,0,0,7,1,2,0
58,5,8,3,9,1,0,1,0,11,11,7,0,1,0,2,12,0,0
59,5,9,3,2,2,0,3,1,0,8,4,4,0,0,1,13,2,0
60,6,0,6,0,11,2,9,0,0,0,0,1,16,2,0,1,0,0
61,6,1,6,0,15,5,9,1,0,0,0,1,14,8,5,0,0,0
62,6,2,8,5,10,8,8,0,0,0,0,6,9,17,1,0,0,1
63,6,3,8,20,2,17,2,0,0,0,0,5,4,5,6,1,0,10
64,6,4,10,23,5,25,1,0,0,1,0,5,12,5,3,1,0,22
65,6,5,8,17,3,10,0,0,5,1,3,12,19,0,15,0,0,32
66,6,6,5,8,1,4,0,0,6,2,5,2,4,0,11,4,0,9
67,6,7,3,2,1,2,0,0,5,11,7,1,2,0,15,7,0,4
68,6,8,3,2,3,0,0,0,3,18,7,2,2,0,3,7,0,1
69,6,9,3,2,4,0,7,0,1,17,1,3,7,1,1,15,0,0
70,7,0,5,0,21,0,10,0,0,0,0,0,20,1,0,1,5,0
71,7,1,8,2,29,4,17,0,0,0,0,3,14,6,1,1,2,0
72,7,2,10,3,21,9,4,0,0,0,0,4,7,21,2,0,0,4
73,7,3,11,18,11,23,6,0,0,0,0,9,8,15,3,1,0,18
74,7,4,10,24,0,17,0,0,0,0,0,20,26,9,14,0,0,33
75,7,5,8,14,0,18,0,0,0,2,1,14,16,3,13,4,0,32
76,7,6,5,6,0,7,0,0,2,4,2,7,10,0,13,12,0,9
77,7,7,11,0,0,2,0,0,1,6,0,2,3,0,8,8,0,6
78,7,8,3,0,1,0,0,0,0,17,0,0,3,2,2,7,0,2
79,7,9,3,0,16,0,3,0,0,7,0,0,6,2,0,6,1,0
80,8,0,6,0,20,0,6,0,0,0,0,0,9,10,0,1,15,0
81,8,1,8,0,32,2,13,0,0,0,0,3,7,8,0,3,12,1
82,8,2,11,3,24,6,4,0,0,0,0,3,9,9,0,7,3,3
