,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
1,0,1,6,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0
2,0,2,5,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0
3,0,3,3,0,2,0,0,0,1,0,1,0,2,0,2,0,0,0
4,0,4,3,0,4,0,1,0,1,1,2,0,6,0,11,0,1,0
5,0,5,3,0,4,0,0,0,0,2,0,1,4,0,18,2,1,0
6,0,6,5,0,6,0,1,0,0,4,1,0,5,0,16,8,2,0
7,0,7,9,0,5,0,5,0,0,13,4,0,2,0,5,21,8,0
8,0,8,12,1,0,0,8,0,0,11,5,1,2,0,3,24,8,0
9,0,9,9,1,0,1,8,0,1,16,9,0,0,1,1,7,14,0
10,1,0,9,0,3,0,0,0,1,0,17,6,0,0,0,0,1,0
11,1,1,10,0,2,0,0,1,5,0,5,3,2,0,0,0,3,0
12,1,2,15,0,1,0,0,0,8,0,0,1,6,0,0,0,5,0
13,1,3,15,0,1,0,1,0,5,0,0,0,6,0,0,0,3,0
14,1,4,15,0,4,0,4,0,2,0,0,0,8,0,6,0,0,0
15,1,5,5,0,9,0,1,0,2,6,1,0,12,0,4,1,0,0
16,1,6,5,1,17,1,4,1,0,4,4,0,13,2,8,6,0,0
17,1,7,7,2,5,1,9,0,0,13,10,0,4,2,3,8,2,0
18,1,8,9,2,3,4,10,4,0,16,16,2,2,4,0,3,1,0
19,1,9,7,3,2,2,10,2,0,16,17,4,0,2,0,2,8,0
20,2,0,10,0,3,0,0,9,7,0,9,10,0,0,0,0,2,0
21,2,1,12,0,11,1,1,8,16,0,3,3,9,0,0,0,4,0
22,2,2,15,0,5,0,0,3,28,0,0,3,15,0,0,0,16,0
23,2,3,15,0,7,6,2,1,17,1,0,0,31,0,0,0,13,0
24,2,4,15,0,3,2,7,0,13,1,0,0,12,0,2,1,1,0
25,2,5,5,0,7,0,12,0,3,6,1,2,8,1,3,3,0,0
26,2,6,5,1,8,1,5,1,0,23,10,1,9,2,5,4,0,0
27,2,7,5,5,3,4,7,6,1,29,10,2,3,3,5,5,0,0
28,2,8,5,5,0,12,13,11,0,28,18,3,1,7,0,1,0,0
29,2,9,5,6,0,14,9,9,0,17,25,12,0,11,0,0,1,0
30,3,0,9,3,8,1,0,14,5,0,9,8,0,0,0,0,3,0
31,3,1,10,6,20,3,0,9,22,0,2,1,9,1,0,0,6,0
32,3,2,9,1,13,4,5,7,28,0,0,1,23,2,0,0,18,0
33,3,3,8,0,6,3,4,4,21,0,0,0,12,4,0,0,14,0
34,3,4,7,0,3,4,24,2,15,1,0,4,9,1,6,5,7,0
35,3,5,5,2,3,1,17,0,8,7,2,14,6,0,10,13,1,0
