,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,3,23,0,10,6,7,0,0,0,2,0,0,4,0,0,0
1,0,1,3,17,0,6,1,12,0,0,0,18,0,0,6,0,0,0
2,0,2,10,6,0,0,0,12,4,1,0,22,0,0,21,0,0,0
3,0,3,11,0,0,0,1,12,4,3,0,6,0,0,25,0,2,0
4,0,4,10,0,0,0,5,0,13,11,0,2,0,0,10,1,0,0
5,0,5,3,0,0,0,8,0,13,16,0,1,0,0,2,1,2,0
6,0,6,6,0,1,0,12,0,10,7,0,12,0,1,0,1,0,0
7,0,7,3,1,1,0,4,3,1,0,0,26,0,0,1,8,0,0
8,0,8,3,11,0,1,1,15,0,0,0,27,0,0,1,12,0,0
9,0,9,3,22,1,13,3,11,0,0,0,13,0,0,0,16,0,0
10,1,0,3,22,0,2,10,5,1,0,0,4,0,0,0,0,1,3
11,1,1,9,21,0,1,0,11,0,0,0,15,0,0,7,0,0,4
12,1,2,11,6,0,1,0,11,2,0,0,24,0,0,8,0,0,1
13,1,3,12,2,0,0,0,8,6,4,0,8,0,0,8,0,3,2
14,1,4,11,0,1,0,10,0,9,11,0,1,1,1,2,0,1,0
15,1,5,15,0,0,0,17,0,13,14,0,2,2,1,0,1,1,0
16,1,6,15,0,6,0,17,0,5,16,0,4,0,3,0,2,0,0
17,1,7,8,1,7,0,12,3,2,3,0,14,1,3,5,2,0,0
18,1,8,7,6,6,3,5,6,0,1,0,16,0,2,8,12,0,0
19,1,9,3,18,1,2,6,4,1,1,0,9,0,0,3,15,0,1
20,2,0,3,25,0,3,18,6,2,0,0,7,0,0,0,0,1,2
21,2,1,3,21,0,2,1,11,4,0,0,8,0,0,0,0,1,7
22,2,2,10,12,0,0,2,12,1,0,0,8,0,0,4,0,9,10
23,2,3,11,2,0,1,2,5,5,1,0,1,1,0,2,0,5,0
24,2,4,10,0,0,0,8,1,4,10,0,1,5,2,2,0,4,1
25,2,5,10,0,0,0,18,1,7,19,0,0,7,0,3,0,5,0
26,2,6,11,0,9,0,13,0,5,14,0,9,2,9,3,1,0,0
27,2,7,10,1,28,0,14,2,0,9,0,13,1,6,9,3,0,0
28,2,8,8,1,34,0,9,2,1,2,0,12,0,0,14,11,0,0
29,2,9,5,7,6,1,14,1,2,1,0,10,0,1,10,5,0,2
30,3,0,3,5,1,11,3,6,9,0,0,0,0,0,0,0,0,5
31,3,1,3,5,0,8,3,21,4,0,0,0,0,0,0,0,3,24
32,3,2,3,3,0,6,2,15,0,1,0,0,0,0,0,0,8,11
33,3,3,9,1,0,0,1,8,3,0,0,0,5,0,1,0,17,7
34,3,4,9,0,1,0,4,2,2,7,0,0,10,2,0,0,13,0
35,3,5,11,0,1,0,9,0,2,24,0,3,11,7,0,0,6,0
36,3,6,12,0,15,0,13,0,1,26,0,3,9,13,4,2,1,0
37,3,7,12,0,31,0,8,1,2,7,2,5,6,13,10,5,0,0
38,3,8,10,1,37,1,8,0,3,1,0,11,3,5,13,6,0,0
39,3,9,6,3,18,1,5,4,12,0,0,4,0,1,8,5,0,0
40,4,0,3,0,1,14,1,7,19,0,2,0,0,0,0,0,0,10
41,4,1,3,2,7,11,2,14,9,0,0,1,1,0,0,0,3,9
42,4,2,3,0,5,10,0,16,7,0,2,0,0,1,0,0,7,17
43,4,3,6,0,1,0,0,8,0,2,0,0,12,0,0,0,14,7
44,4,4,8,0,0,0,2,4,1,7,0,0,24,1,0,0,11,0
45,4,5,10,1,1,0,4,3,0,9,0,0,25,10,0,2,5,2
46,4,6,11,1,11,0,5,2,0,10,0,2,22,13,4,3,0,1
47,4,7,10,2,27,0,2,4,2,3,4,5,13,19,7,8,0,1
48,4,8,8,3,37,2,0,2,7,2,2,3,12,8,18,12,1,0
49,4,9,3,0,17,4,2,1,13,0,3,3,5,1,8,6,0,1
50,5,0,5,0,5,22,1,6,13,0,8,0,0,0,1,0,0,5
51,5,1,3,0,9,18,1,13,8,0,1,0,1,1,0,0,0,5
52,5,2,3,0,11,4,0,9,1,0,2,0,3,0,0,0,4,10
53,5,3,8,0,1,2,1,7,0,0,0,0,10,2,0,0,7,6
54,5,4,10,0,2,0,0,1,0,0,0,0,25,0,0,0,6,3
55,5,5,11,2,3,0,0,2,0,4,0,0,36,4,0,1,2,8
56,5,6,10,5,11,0,2,7,0,3,4,2,27,10,1,3,1,10
57,5,7,8,7,13,0,0,10,3,1,6,2,28,10,3,17,1,1
58,5,8,7,7,19,4,1,5,8,0,9,0,15,1,14,17,0,2
59,5,9,3,7,9,5,0,1,14,1,12,0,9,0,16,16,0,1
60,6,0,5,0,4,10,2,2,10,0,13,0,0,0,10,0,0,11
61,6,1,5,0,8,4,1,3,6,0,6,0,1,6,3,0,0,8
62,6,2,5,0,10,0,1,3,3,0,3,0,3,11,0,0,2,3
63,6,3,8,0,9,0,1,2,0,0,4,0,10,7,0,0,1,3
64,6,4,11,2,1,0,2,2,0,1,1,0,16,4,0,1,2,15
65,6,5,12,2,0,0,2,7,0,1,4,0,13,0,0,2,2,21
66,6,6,11,4,4,0,5,16,0,0,2,0,19,2,3,7,6,16
67,6,7,10,6,9,0,3,20,3,3,11,0,15,3,6,34,11,2
68,6,8,8,24,5,3,3,11,9,1,14,0,18,5,15,34,10,3
69,6,9,6,8,13,1,1,1,10,1,21,0,12,4,19,17,2,1
70,7,0,5,3,2,2,5,1,2,0,11,0,0,12,10,0,0,11
71,7,1,3,4,6,2,5,1,1,0,3,1,0,8,5,0,0,18
72,7,2,3,0,4,1,6,0,0,0,5,0,0,24,6,0,0,4
73,7,3,8,1,3,1,5,1,0,1,5,0,3,21,3,0,0,3
74,7,4,10,2,0,0,0,4,1,2,6,0,7,11,1,1,1,12
75,7,5,11,2,0,0,5,12,0,0,7,0,4,2,0,1,3,30
76,7,6,10,12,0,0,21,17,0,1,12,1,5,1,1,4,5,27
77,7,7,12,20,2,0,23,22,2,3,15,1,12,6,2,36,10,11
78,7,8,10,12,3,0,4,11,2,12,19,3,12,10,13,21,15,4
79,7,9,9,18,1,2,1,2,3,6,18,3,1,9,10,15,7,4
80,8,0,3,10,1,4,9,0,1,0,2,0,0,14,18,0,0,16
81,8,1,15,4,1,0,12,11,0,0,2,0,0,16,11,0,0,16
82,8,2,15,0,0,0,13,11,1,0,11,1,0,20,7,0,0,7
83,8,3,6,0,1,0,10,2,1,1,26,1,1,27,6,0,0,3
84,8,4,8,1,0,0,2,2,1,3,32,0,0,10,2,0,0,4
85,8,5,8,1,0,0,7,5,3,6,13,0,0,1,1,0,2,13
86,8,6,8,4,0,0,17,13,2,7,9,4,1,3,0,3,3,5
87,8,7,10,9,1,0,17,12,0,10,15,7,3,8,2,14,22,5
88,8,8,12,17,0,3,6,11,0,12,10,6,3,14,10,15,13,1
89,8,9,10,9,0,7,4,5,0,21,13,0,0,23,17,4,8,7
90,9,0,3,22,0,12,9,5,0,0,1,7,0,15,7,0,0,7
91,9,1,15,13,0,9,11,15,0,0,1,10,0,12,9,0,0,10
92,9,2,15,1,0,0,14,18,1,1,11,2,0,22,16,0,0,4
93,9,3,3,0,0,0,5,11,2,0,15,0,0,8,26,0,0,1
94,9,4,3,0,0,0,1,1,9,8,22,0,0,4,11,0,1,2
95,9,5,5,0,0,0,4,0,10,17,16,0,0,2,2,0,0,1
96,9,6,6,1,0,0,3,5,7,12,10,5,0,3,1,2,2,1
97,9,7,9,3,1,1,11,4,2,9,7,24,0,13,0,2,8,0
