,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,5,18,0,0,1,0,6,0,26,25,0,0,0,0,3,2
1,0,1,3,9,0,0,0,0,7,1,21,20,0,3,0,0,2,0
2,0,2,3,0,0,0,0,0,1,6,4,7,0,10,10,0,0,0
3,0,3,3,0,0,0,0,0,1,23,3,1,0,12,13,0,1,0
4,0,4,3,0,0,1,0,0,0,15,1,0,0,15,18,0,0,0
5,0,5,11,1,0,1,0,1,0,14,0,0,0,12,15,0,1,0
6,0,6,3,5,0,3,0,3,0,1,0,0,0,4,1,0,11,1
7,0,7,3,17,0,18,0,8,0,0,0,1,0,1,0,0,8,0
8,0,8,3,27,0,23,0,19,0,0,2,24,0,0,0,0,4,0
9,0,9,3,19,0,19,0,22,3,0,10,30,0,0,0,0,7,0
10,1,0,5,8,0,0,1,0,9,1,12,17,0,1,0,0,3,8
11,1,1,5,7,0,0,1,0,4,6,10,7,0,3,3,0,2,3
12,1,2,3,0,0,0,0,0,3,15,4,2,0,5,1,0,0,1
13,1,3,3,0,0,0,1,0,1,19,1,0,0,8,10,0,0,1
14,1,4,11,0,0,0,0,1,0,18,0,0,0,12,8,0,2,0
15,1,5,12,1,0,0,0,1,0,11,0,0,0,5,3,0,7,4
16,1,6,11,11,0,4,1,1,1,3,0,0,0,0,0,0,12,0
17,1,7,3,18,1,9,0,12,0,1,0,1,0,0,0,0,22,0
18,1,8,3,18,0,18,0,24,1,0,1,10,0,0,0,0,21,1
19,1,9,3,6,0,18,4,33,4,0,4,30,0,0,0,0,15,5
20,2,0,5,5,0,0,9,0,4,5,0,10,0,0,0,0,18,14
21,2,1,3,3,0,0,4,0,1,8,3,4,0,0,0,0,7,4
22,2,2,3,2,0,0,4,0,0,11,1,1,0,2,0,0,0,0
23,2,3,4,0,0,0,0,1,0,17,1,0,0,1,1,0,0,1
24,2,4,5,1,0,0,0,1,0,16,0,0,1,3,3,0,1,3
25,2,5,11,0,1,1,0,2,0,5,0,0,0,1,1,0,8,4
26,2,6,15,1,2,0,1,7,0,0,0,0,0,0,0,0,15,3
27,2,7,15,8,1,4,1,21,0,0,0,0,0,0,0,0,14,4
28,2,8,15,11,1,9,4,38,1,0,1,6,0,0,0,0,17,3
29,2,9,15,8,0,6,7,21,4,2,1,10,0,0,0,0,21,12
30,3,0,3,5,0,1,12,0,6,10,1,4,0,0,0,0,10,17
31,3,1,3,6,0,1,10,0,5,19,0,2,2,0,0,1,7,4
32,3,2,4,3,0,1,6,0,1,20,0,0,2,0,0,0,1,2
33,3,3,7,2,0,1,4,3,1,10,0,0,2,0,0,0,0,5
34,3,4,9,1,0,0,3,2,0,5,1,0,1,0,1,0,2,13
35,3,5,7,0,2,1,1,9,0,1,0,0,0,0,0,0,4,6
36,3,6,15,0,7,1,0,4,0,0,0,0,0,0,0,0,4,8
37,3,7,15,3,7,0,2,24,2,0,0,0,0,0,0,0,11,1
38,3,8,15,4,3,0,10,25,8,0,0,2,0,0,0,0,13,7
39,3,9,15,2,0,1,9,18,8,3,1,1,0,0,0,2,17,9
40,4,0,3,9,0,3,7,0,25,6,0,0,1,0,0,6,7,4
41,4,1,8,9,0,5,11,0,8,16,0,0,5,0,0,6,3,1
42,4,2,5,2,0,4,14,0,3,18,0,0,14,0,0,2,0,1
43,4,3,9,4,0,2,8,6,0,11,5,0,9,0,0,0,1,5
44,4,4,12,1,1,0,3,7,0,6,0,0,5,0,0,0,0,11
45,4,5,9,0,6,0,1,9,0,0,0,0,1,0,0,0,4,10
46,4,6,5,0,12,0,0,14,0,0,0,0,0,0,0,0,1,1
47,4,7,3,0,20,0,1,22,3,0,0,0,0,0,0,0,3,1
48,4,8,3,3,7,0,11,25,7,1,0,0,0,0,0,1,9,0
49,4,9,3,7,1,1,12,8,19,0,0,0,0,0,0,0,8,4
50,5,0,10,15,2,5,10,0,20,6,1,0,1,0,0,12,3,0
51,5,1,11,9,0,12,12,0,13,4,3,0,5,0,0,10,1,0
52,5,2,10,4,0,9,25,2,2,14,9,0,28,0,0,5,0,2
53,5,3,7,5,0,2,16,10,1,8,13,0,27,0,0,1,0,2
54,5,4,9,0,1,1,5,14,0,1,4,0,10,2,0,0,0,3
55,5,5,7,0,4,0,2,20,0,0,0,0,1,0,0,0,0,1
56,5,6,4,0,20,0,1,16,0,0,0,0,0,0,0,1,3,4
57,5,7,3,0,12,0,0,9,3,0,0,0,0,1,0,1,1,0
58,5,8,10,3,9,0,6,8,8,0,0,0,0,0,1,0,5,1
59,5,9,3,7,5,1,6,5,13,1,0,0,0,0,1,8,5,0
60,6,0,11,7,7,5,4,0,6,0,2,0,2,0,7,11,0,0
61,6,1,12,10,1,8,7,1,5,2,11,0,9,0,2,13,0,0
62,6,2,11,3,2,14,31,0,3,2,21,0,19,0,0,4,0,0
63,6,3,8,0,0,6,29,5,0,0,25,0,20,1,0,0,0,0
64,6,4,9,0,0,0,16,23,0,0,7,0,12,2,0,0,1,2
65,6,5,7,0,2,0,1,27,0,2,1,0,5,2,0,3,4,0
66,6,6,4,0,10,0,0,13,0,5,0,0,1,2,0,4,3,1
67,6,7,10,0,10,0,1,3,2,2,0,0,0,1,0,3,7,0
68,6,8,12,2,10,0,2,2,7,1,0,0,0,0,9,2,11,0
69,6,9,10,4,11,2,1,1,7,0,1,0,2,0,9,7,6,0
70,7,0,10,4,17,0,3,0,7,0,3,4,2,0,37,5,0,0
71,7,1,11,3,5,4,15,0,4,0,12,0,4,2,11,3,0,0
72,7,2,10,0,1,2,17,1,0,0,31,0,8,1,1,0,0,0
73,7,3,9,1,0,3,27,4,0,0,31,0,9,4,0,1,0,0
74,7,4,12,0,0,1,16,12,0,5,13,0,7,3,2,3,1,0
75,7,5,9,0,0,0,1,11,0,12,1,0,9,4,1,8,5,0
76,7,6,5,0,1,0,1,0,0,9,0,0,5,7,0,9,11,0
77,7,7,3,0,3,6,0,1,0,8,0,0,1,1,0,12,15,0
78,7,8,10,1,5,1,0,2,1,1,0,0,0,1,6,3,20,0
79,7,9,3,4,19,2,1,1,3,0,3,7,0,0,27,3,9,0
80,8,0,3,7,15,0,1,0,2,0,7,13,0,0,24,0,0,0
81,8,1,8,4,7,0,3,0,4,0,13,11,1,2,5,0,0,0
82,8,2,4,3,2,3,13,0,3,0,25,2,5,5,9,0,0,0
83,8,3,7,0,0,3,6,1,1,4,22,0,10,14,4,0,0,0
84,8,4,9,0,0,0,4,5,1,2,11,0,8,7,4,0,1,0
85,8,5,7,0,0,5,1,1,0,17,2,0,14,12,1,6,4,0
86,8,6,4,0,0,5,0,3,0,9,0,1,10,14,0,13,7,0
87,8,7,3,4,1,8,0,1,0,6,0,1,2,3,1,13,16,0
88,8,8,3,8,6,7,0,2,0,1,3,4,0,2,9,3,17,0
89,8,9,3,7,17,3,1,2,6,0,8,11,0,2,22,1,10,0
90,9,0,3,13,3,0,0,0,8,0,20,19,0,1,8,0,2,0
91,9,1,3,8,3,0,0,0,10,1,21,15,0,3,5,0,0,0
92,9,2,3,2,0,0,0,0,4,8,18,6,3,11,5,0,0,0
93,9,3,4,1,0,0,0,0,2,7,8,1,7,18,16,0,0,0
94,9,4,5,1,0,0,1,0,1,12,12,0,10,19,12,0,0,0
95,9,5,4,0,0,3,0,0,0,10,2,0,14,12,5,2,3,0
96,9,6,3,6,0,9,0,1,0,11,0,0,11,12,0,3,5,0
97,9,7,3,7,2,12,0,6,0,1,0,4,0,5,1,4,8,0
98,9,8,3,11,2,18,0,8,3,0,0,14,0,2,4,3,10,0
99,9,9,3,18,7,11,0,12,3,0,13,22,0,0,10,0,7,0
