,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,5,0,1,0,0,0,1,3,0,3,1,0,3,3,0,6
1,0,1,5,0,1,0,0,1,0,8,0,8,3,0,2,9,0,11
2,0,2,9,0,12,0,0,0,0,9,0,8,2,0,1,6,0,6
3,0,3,6,0,10,0,0,0,2,4,0,11,13,0,4,4,0,3
4,0,4,8,0,0,0,0,0,8,2,0,3,7,0,11,1,0,4
5,0,5,6,0,0,0,2,0,15,0,0,4,4,0,19,0,0,3
6,0,6,5,0,0,0,10,0,10,1,0,4,0,0,14,0,0,3
7,0,7,5,0,0,0,17,1,8,1,0,4,0,0,8,0,0,2
8,0,8,5,0,0,0,18,1,1,4,0,5,0,0,6,0,0,1
9,0,9,3,0,0,0,7,3,0,4,0,0,0,0,3,0,0,0
10,1,0,5,0,0,0,0,2,1,5,0,2,0,0,6,7,1,2
11,1,1,9,0,5,0,0,1,1,7,0,4,3,0,4,20,2,2
12,1,2,10,0,24,0,0,2,0,11,0,7,6,0,2,20,1,5
13,1,3,9,0,22,0,0,0,3,3,0,11,11,0,0,5,0,6
14,1,4,10,0,5,1,0,0,3,2,0,9,6,0,7,0,0,4
15,1,5,8,0,1,2,0,0,19,3,0,2,5,0,7,0,0,10
16,1,6,4,0,0,0,3,2,13,2,0,7,3,0,10,1,1,7
17,1,7,7,0,0,0,10,2,9,6,0,13,0,0,8,2,0,9
18,1,8,3,0,0,0,6,4,1,7,0,3,0,0,5,0,0,3
19,1,9,3,0,0,0,6,8,0,6,0,0,0,0,15,2,0,2
20,2,0,3,0,0,0,0,7,4,2,0,3,1,0,10,3,0,1
21,2,1,5,0,6,0,0,9,6,5,0,3,0,0,4,18,4,4
22,2,2,9,0,13,0,0,8,5,4,0,3,4,0,4,24,6,2
23,2,3,6,0,16,4,0,0,0,1,1,5,3,0,3,6,0,3
24,2,4,8,0,11,7,0,0,7,0,0,2,6,0,1,2,1,7
25,2,5,6,0,0,5,0,0,7,3,0,3,1,0,3,8,3,11
26,2,6,7,0,0,3,1,0,17,3,0,9,0,0,4,7,4,21
27,2,7,10,0,0,0,3,4,7,9,0,6,1,0,4,3,1,6
28,2,8,7,0,0,0,0,10,3,12,0,5,0,0,2,2,0,5
29,2,9,3,0,1,0,0,15,2,4,0,0,0,0,11,3,1,1
30,3,0,3,0,1,0,0,23,18,1,1,0,0,0,8,2,14,3
31,3,1,4,0,5,0,0,21,8,2,0,1,0,0,7,7,15,10
32,3,2,5,0,5,2,0,6,10,3,1,3,0,0,12,3,8,10
33,3,3,6,0,4,6,0,4,2,1,3,1,5,0,0,2,2,11
34,3,4,5,0,2,6,0,1,3,0,0,0,2,0,2,2,7,16
