,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,5,11,0,5,0,0,9,0,7,0,0,0,0,0,0,0
1,0,1,5,6,0,10,0,0,8,0,19,0,0,1,1,0,0,0
2,0,2,5,6,0,9,0,0,6,0,12,0,0,9,3,0,0,0
3,0,3,5,1,2,5,1,1,1,0,7,0,0,14,0,0,1,0
4,0,4,3,0,10,4,1,1,1,0,0,0,0,15,2,0,1,0
5,0,5,3,8,25,18,6,5,0,1,0,5,0,16,0,2,0,0
6,0,6,3,25,18,10,13,11,0,6,0,3,0,5,0,3,0,0
7,0,7,3,28,6,5,13,15,0,7,0,16,0,2,1,5,0,0
8,0,8,3,7,3,2,10,17,1,15,0,21,0,3,0,10,0,0
9,0,9,3,9,3,0,3,6,0,3,0,13,0,0,0,7,0,0
10,1,0,5,15,0,5,0,3,6,0,1,0,0,1,0,0,2,0
11,1,1,5,19,0,10,0,0,11,0,6,0,0,1,0,0,13,0
12,1,2,5,11,0,11,0,0,12,1,6,0,0,5,2,0,14,0
13,1,3,3,3,1,12,0,0,5,0,2,0,0,13,4,1,6,0
14,1,4,4,4,15,10,1,3,1,1,2,0,0,15,5,6,2,0
15,1,5,3,12,29,21,1,5,0,0,0,1,0,17,2,2,2,0
16,1,6,3,21,33,13,3,11,0,11,0,7,0,6,0,5,0,0
17,1,7,3,24,12,5,3,14,0,15,0,18,0,6,0,7,0,0
18,1,8,3,16,4,1,2,14,0,25,0,14,0,7,0,7,0,0
19,1,9,3,11,14,2,0,9,4,10,0,9,0,3,0,11,0,0
20,2,0,4,15,0,11,0,6,6,0,0,0,0,0,0,0,9,0
21,2,1,5,22,0,11,0,5,22,2,0,0,0,0,0,0,13,0
22,2,2,4,9,0,16,0,6,11,2,2,0,0,2,3,0,24,0
23,2,3,6,7,0,11,0,1,12,4,0,0,0,6,8,0,18,0
24,2,4,6,1,4,8,1,8,3,0,0,1,0,14,4,1,8,0
25,2,5,6,1,6,10,1,12,1,4,0,1,1,12,7,9,2,0
26,2,6,4,10,14,6,4,9,0,7,0,3,0,6,2,7,1,0
27,2,7,3,9,5,3,0,12,0,22,0,15,0,11,4,6,0,0
28,2,8,3,5,7,0,1,8,1,16,0,11,1,10,7,4,0,0
29,2,9,3,9,6,0,1,9,1,5,0,6,0,3,2,4,2,0
30,3,0,8,14,0,8,3,13,2,2,0,0,0,0,0,0,9,0
31,3,1,6,8,0,8,1,11,8,5,0,0,0,0,0,0,22,0
32,3,2,6,10,0,8,0,5,3,8,0,0,0,0,6,0,42,0
33,3,3,8,4,1,11,3,12,5,23,0,0,0,1,9,2,28,0
34,3,4,9,2,0,11,0,21,0,4,0,0,1,4,12,3,10,0
35,3,5,8,5,3,11,1,15,0,2,0,0,1,5,8,9,4,0
36,3,6,6,3,2,8,0,5,0,5,0,1,1,13,6,6,0,0
37,3,7,3,2,3,0,0,5,0,19,0,1,1,21,11,9,0,0
38,3,8,3,1,6,1,1,3,0,9,1,3,0,17,14,3,0,0
39,3,9,3,8,4,2,0,14,1,5,0,2,0,8,10,2,3,0
40,4,0,10,3,0,6,1,11,1,2,0,0,0,0,0,0,9,0
41,4,1,8,8,0,10,1,14,0,4,0,1,0,0,3,0,28,0
42,4,2,6,11,0,7,5,9,4,11,0,0,0,0,1,0,36,0
43,4,3,9,6,0,10,6,12,0,4,0,2,1,1,3,0,37,0
44,4,4,10,1,0,9,10,14,0,4,1,0,4,2,6,2,20,1
45,4,5,9,2,0,17,4,15,0,1,1,2,3,5,1,7,3,4
46,4,6,6,0,1,11,0,7,0,1,2,0,4,7,4,5,0,3
47,4,7,4,1,5,2,2,7,0,2,3,1,6,9,13,2,0,1
48,4,8,3,0,7,1,1,4,0,3,0,2,0,9,13,1,0,0
49,4,9,3,4,12,3,4,4,1,1,1,0,0,8,3,0,5,0
50,5,0,8,3,0,8,13,6,0,2,0,1,0,0,0,0,7,0
51,5,1,6,10,0,11,8,7,0,2,0,1,0,0,1,0,13,0
52,5,2,10,13,0,4,15,1,0,5,1,2,0,0,4,0,17,0
53,5,3,10,12,0,13,20,4,0,6,0,5,4,0,2,1,17,1
54,5,4,10,5,0,19,22,7,0,2,0,5,2,0,2,0,6,4
55,5,5,8,3,1,15,6,8,0,1,5,1,5,1,0,1,0,6
56,5,6,7,0,1,10,2,9,0,0,18,5,9,7,0,2,0,3
57,5,7,5,0,4,0,3,7,0,0,11,14,8,5,5,0,1,6
58,5,8,3,1,25,1,5,7,1,0,4,5,3,6,3,1,0,0
59,5,9,3,1,17,6,7,14,0,2,0,4,1,4,2,0,3,0
60,6,0,4,11,0,6,13,0,0,1,0,2,0,0,0,0,2,0
61,6,1,3,10,0,12,11,2,0,5,1,9,2,0,0,0,11,0
62,6,2,10,11,0,1,16,2,0,7,0,8,3,0,0,0,2,1
63,6,3,10,8,0,5,17,1,0,2,4,18,6,0,0,0,4,3
64,6,4,10,2,0,13,33,0,1,1,2,15,14,0,0,1,1,9
65,6,5,10,1,0,10,11,5,1,0,7,6,16,0,0,0,0,23
66,6,6,8,1,2,10,2,9,2,0,23,9,16,3,0,0,0,17
67,6,7,6,0,10,2,4,14,4,0,22,16,14,5,0,0,0,8
68,6,8,3,2,18,4,12,16,1,0,8,11,5,7,0,0,0,3
69,6,9,3,4,18,2,14,7,0,1,1,11,0,3,0,0,1,1
70,7,0,3,11,0,1,15,1,0,0,2,4,0,0,0,0,7,0
71,7,1,3,8,0,4,11,0,0,9,5,19,1,0,0,0,5,0
72,7,2,5,9,0,4,6,0,0,6,14,16,7,0,0,0,9,1
73,7,3,8,2,0,5,8,0,0,3,10,25,18,4,0,0,3,3
74,7,4,10,0,1,3,12,0,3,2,8,11,27,5,0,1,1,5
75,7,5,8,1,7,5,5,4,10,0,11,6,37,1,0,0,0,17
76,7,6,8,0,12,1,3,4,9,0,15,6,31,2,0,0,0,26
77,7,7,6,0,14,0,1,22,6,0,19,13,30,1,0,0,1,8
78,7,8,3,3,10,2,11,16,4,0,15,7,13,2,0,0,0,2
79,7,9,3,3,9,2,19,7,1,1,0,11,2,2,0,0,0,0
80,8,0,3,4,0,4,3,0,0,4,3,3,0,0,0,0,8,0
81,8,1,5,4,0,2,2,0,0,8,18,14,2,1,0,0,12,0
82,8,2,5,4,0,0,1,0,2,11,33,14,7,2,0,0,8,0
83,8,3,7,0,1,1,2,0,0,7,25,10,11,5,0,0,5,2
84,8,4,8,0,2,0,3,0,1,4,11,5,26,5,0,0,2,2
85,8,5,8,2,13,2,6,1,6,1,1,3,37,6,0,0,0,16
86,8,6,10,1,18,0,5,7,16,0,9,7,33,2,0,1,0,9
87,8,7,8,3,17,1,10,4,14,0,7,7,23,0,0,1,0,5
88,8,8,4,0,11,0,13,10,3,0,4,11,16,0,0,1,0,2
89,8,9,3,3,5,1,14,2,3,3,2,11,5,0,0,2,4,0
90,9,0,3,1,0,0,4,0,0,2,9,3,0,1,0,0,10,0
91,9,1,3,4,0,4,3,0,0,4,29,7,1,2,0,0,9,0
92,9,2,5,0,0,0,0,0,2,7,41,8,1,5,0,0,11,0
93,9,3,3,0,2,1,0,0,0,2,27,8,8,8,0,0,10,0
94,9,4,5,0,7,2,1,0,2,1,13,1,13,18,0,0,2,4
95,9,5,6,0,17,12,4,3,11,0,3,4,12,12,0,0,0,0
96,9,6,8,5,21,6,15,6,23,0,2,8,14,2,0,1,0,3
97,9,7,6,7,30,2,14,11,21,1,0,11,19,0,0,4,0,1
98,9,8,3,6,8,3,8,11,13,3,2,8,32,0,0,9,0,0
99,9,9,3,2,4,0,4,3,3,0,3,4,7,0,0,9,2,0
